,id,created_at,tweets,retweet_count,favorite_count,followers_count
167,1227215751049883648,2020-02-11 13:00:10,@liangzhang2006 @ArthurB Ding ding ding you got the joke 😊,0,18,891277
168,1227215530043609090,2020-02-11 12:59:17,@ArthurB I did want one that equals 2 :),1,5,891277
169,1227023203261964289,2020-02-11 00:15:03,@patrissimo @backus The long-run equilibrium of this sort of thing seems like a move to per-use pricing and away fr… https://t.co/kEgneK0j4n,2,74,891277
170,1227014262436044806,2020-02-10 23:39:31,@ArthurB Can you come up with an expression like that that uses only even powers? I need it for a new proof that ma… https://t.co/X9gO8HeJ0p,2,57,891277
171,1227002395646885888,2020-02-10 22:52:22,@ArthurB @SteveFosterLich The parent put 244 instead of 224...,1,7,891277
172,1226889811979534336,2020-02-10 15:25:00,"RT @trent_vanepps: I just published an article on Eth2 misconceptions

Hoping this can be a resource for casual observers returning to the…",104,0,891277
173,1226889695378001920,2020-02-10 15:24:32,"@nethermindeth If you wanted to, you could start randomly deleting state nodes when the number stored hit N GB, and… https://t.co/qff6Lphdhy",0,7,891277
174,1226889100881469442,2020-02-10 15:22:10,"@nethermindeth Got it. Still, I'm impressed by the consistency!",0,13,891277
175,1226887716413100033,2020-02-10 15:16:40,@nethermindeth Why is it delayed a consistent 5-10 blocks usually? Is it because state provider nodes don't expose… https://t.co/12nsu4uFiR,1,3,891277
176,1226887477820039168,2020-02-10 15:15:43,"RT @nethermindeth: You can now cheer for our mainnet beam sync node at 
https://t.co/qmZDKYgAy8

It is not doing well yet but it runs at 6G…",10,0,891277
177,1226587218447347712,2020-02-09 19:22:36,@Foobazzler You should never feel the need to apologize just for holding a different opinion. Especially one that a… https://t.co/HsW8C3SDv5,12,336,891277
178,1226579818558492673,2020-02-09 18:53:12,"@nickdijkstra @UniswapExchange I know, I bought one!",0,7,891277
179,1226551836565475328,2020-02-09 17:02:00,"@zooko MoE is a short-term SoV, and on sub-year time scales most fiat currencies (certainly more than cryptos) are quite stable enough!",3,24,891277
180,1226548055048171520,2020-02-09 16:46:59,"@zooko Actually quite an overrated argument imo. ""Naked"" USD is not meant as a savings vehicle and even gov bankers… https://t.co/FxCsfNn51x",0,27,891277
181,1226311020093853696,2020-02-09 01:05:05,@udiWertheimer @jemenger @justinsuntron @notgrubles @AlexSaundersAU @Excellion Also as said before the matching fun… https://t.co/xoFq5KLT8o,0,9,891277
182,1226310831740248065,2020-02-09 01:04:20,"@udiWertheimer @jemenger @justinsuntron @notgrubles @AlexSaundersAU @Excellion Depends what you mean by ""making""! T… https://t.co/V1CoYNcgVE",0,17,891277
183,1226294006277189632,2020-02-08 23:57:29,@udiWertheimer @jemenger @justinsuntron @notgrubles @AlexSaundersAU @Excellion So https://t.co/9LBfBHoEWD also counts as shilling then?,1,42,891277
184,1226293506366410753,2020-02-08 23:55:30,"@yougetaquote @GeniesLoki The human condition used to include: polio, cholera, 50% child mortality rates, habitual… https://t.co/ZraCdCkQL7",0,8,891277
185,1226290972826439681,2020-02-08 23:45:25,@udiWertheimer @jemenger @justinsuntron @notgrubles @AlexSaundersAU @Excellion The real reason $75k is a bullshit n… https://t.co/cFlKfMIsu3,11,98,891277
186,1226288660749877253,2020-02-08 23:36:14,"RT @GeniesLoki: The issue I most side with rationalist/transhumanist types on is that it's incredibly weird that ""death is bad"" is a contro…",43,0,891277
187,1226246501594169346,2020-02-08 20:48:43,@tarpara @harrycanuck @rohangrey @TheStalwart @the_matter_labs BTW I am not at all opposed to efforts at government… https://t.co/xo8O2LtoiF,2,13,891277
188,1226246319305625600,2020-02-08 20:47:59,@tarpara @harrycanuck @rohangrey @TheStalwart @the_matter_labs Here's a map of one sample of ethereum users. Which… https://t.co/oUBwnaCDWM,11,49,891277
189,1226208696323264513,2020-02-08 18:18:29,"@jamiequint @buchmanster @paulg @interfluidity For it to fit an N^2 curve, the per-user value would need to be N, w… https://t.co/gU0ZaouohQ",0,8,891277
190,1226197804827148289,2020-02-08 17:35:12,@robinhanson Do you happen to have estimates for marginal cost of saving a life over time? (That's the number that'… https://t.co/OotcWz1DTE,3,15,891277
191,1226196969519042561,2020-02-08 17:31:53,"@buchmanster @paulg @interfluidity ... but market cap seems to actually follow N^2:

https://t.co/LVhHpLxQm8",1,10,891277
192,1226196904712843264,2020-02-08 17:31:38,"@buchmanster @paulg @interfluidity One tiny point of data for this: for social use value, O(N^2) Metcalfe's law is… https://t.co/pYRpfp65pE",1,12,891277
193,1226196316793065473,2020-02-08 17:29:18,@buchmanster @paulg @interfluidity suggested before that it's possibly a stylized fact that economies of scale in r… https://t.co/BFMkEy4mW8,1,59,891277
194,1226191893970784257,2020-02-08 17:11:43,"@mgoldm @SachaBaronCohen How is it deflecting? It's a direct criticism of his proposed remedy (""regulated by governments"")",0,44,891277
195,1226162511843557376,2020-02-08 15:14:58,"@Garland_Key @iDecentralized @sassal0x https://t.co/qblLssdY8G
https://t.co/Eu3IYjiRe0
https://t.co/5IsPtvTCRf… https://t.co/hkDYvbOeG0",4,40,891277
196,1226143843218862080,2020-02-08 14:00:47,"@SachaBaronCohen &gt;=50% of the world's population live in governments that are dangerously close to being ""controlled by 1 person"".",34,695,891277
197,1226142578246082562,2020-02-08 13:55:45,"@sjrfda @SarahJamieLewis If you have three entities A, B and C, then which you call cats and which you call dogs do… https://t.co/OubUX2PYdj",0,8,891277
198,1225926270766194689,2020-02-07 23:36:14,@rohangrey @CryptoLawRev @harrycanuck @TheStalwart @the_matter_labs @iamtexture I'm asking specifically about imple… https://t.co/SLJ22hjIDB,0,2,891277
199,1225925163746758656,2020-02-07 23:31:50,"@rohangrey @CryptoLawRev @harrycanuck @TheStalwart @the_matter_labs @iamtexture Also, how much of your argument wou… https://t.co/PCI2gsagoN",0,2,891277
