tweet_id,text,user_id,user_screen_name,user_name,created_at,retweets,likes,replies
949786420192862208,Finance ‘Guru’ James Altucher Is Launching a Cryptocurrency Exchange http://twet.fr/finance-guru-james-altucher-is-launching-a-cryptocurrency-exchange/?utm_source=dlvr.it&utm_medium=twitter … $btc #bitcoin pic.twitter.com/zkkJPi31SR,885224342489096194,1bitcoin2,$BTC & Crypto News,1515281703000.0,2,1,0
949786178252935168,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281645000.0,0,0,0
949786168568229889,#Ethereum surges to ANOTHER record high: Why this #cryptocurrency could BEAT #bitcoin $btc $ethhttps://www.express.co.uk/finance/city/900932/Ethereum-record-high-cryptocurrency-bitcoin-boom-digital-online-trading-future …,888151022958497839,DeCryptografter,De Cryptografter,1515281643000.0,0,0,0
949786146049060864,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281638000.0,0,0,0
949786135693176832,Finance ‘Guru’ James Altucher Is Launching a Cryptocurrency Exchange >> @ http://thecryptokeepers.com/cryptonews/finance-guru-james-altucher-is-launching-a-cryptocurrency-exchange/ … || #Bitcoin #BTC #Altcoin #Crypto $Bitcoin $BTC $Altcoin $Cryptopic.twitter.com/EX7I2GwcMd,870406535310057472,thecryptokeepr,TheCryptoKeepers,1515281635000.0,0,0,0
949786080785698824,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281622000.0,0,0,0
949786054793539586,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281616000.0,0,0,0
949786043703808000,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281613000.0,0,0,0
949786021436252160,"O valor médio das criptomoedas é:  Bitcoin(BTC) R$ 52313,44   Litecoin(LTC) R$ 803,24   Bitcoin Cash(BCH) R$ 7835,44   Ethereum(ETH) R$ 2815,18   #bitcoin #litecoin #bitcashcoin #ethereum",949002549046235136,cot_criptomoeda,Cotação Criptomoedas,1515281608000.0,0,0,0
949785981837828097,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281598000.0,0,0,0
949785944747626496,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281590000.0,0,0,0
949785917413314560,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281583000.0,0,0,0
949785910643773440,$BTC $USD #bitcoin bitcoin is still king volume wise this month so far pic.twitter.com/5BhpvuPu4H,102243107,cbassthefish,cbassthefish,1515281581000.0,0,1,1
949785888241930241,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281576000.0,0,0,0
949785830549262336,Made again 50% profit out of #Reddcoin $RDD Lets start over! #blockchain #cryptocurrencies #bitcoin #btc,945628125123301377,Cryptos_K,Cryptos,1515281562000.0,0,2,0
949785791940591616,Bitcoin Tycoon to Give $86M Worth of Bitcoins to Charity A Bitcoin (BTC) tycoon announced that he would be giving http://guildofbloggers.com/bitcoin-tycoon-give-86m-worth-bitcoins-charity/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …,709355731,dbjim21,Jimmy R.,1515281553000.0,0,0,0
949785748449869824,Bitcoin、Litecoin、Monero、DASHなどを完全匿名で現金で個人間で簡単に対面売買することができるサイト、btc-trade-p2pの運営をしております。 #暗号通貨　#ビットコイン　#bitcoin　#BTC http://btctrade.web.fc2.com ,4674271638,btctradep2p,btc-trade-p2p,1515281543000.0,0,0,0
949785732134178816,#btc #bitcoin is trying to break the resistance and go up  #altcoins,941749431854157825,cryptomiao,CryptoMiao,1515281539000.0,0,1,1
949785693013860353,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281530000.0,0,0,0
949785655672033285,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281521000.0,0,1,0
949785644598988802,Almost FUCKING 96HOURS FOR MY BTC WTHDRAWAL:  @hitbtc Ridicilous that I have to wait more then 96 hours for a bitcoin withdrawal!!! Not even a txid!!!  Facing issues with BTC withdrawal: ID: fa7bab45-ee83-4a97-ba29-64100fcc0769 ticket: #134196,362582588,Snappaz,The Joker,1515281518000.0,0,1,1
949785630850076672,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281515000.0,0,0,0
949785627943424000,#btc #bitcoin #cryptocurrencies #cryptocurrency #cryptocurrencynews #crypto #CryptoNews #XRP #XVG #LTC #ETH #altcoins #Coinbasehttps://twitter.com/CryptoCoinNewz/status/949679380762185728 …,949325085613154305,CryptoUnbiased,H Nassar,1515281514000.0,0,0,1
949785615503122432,Oh yeah!!  to tha mooon!!  #bitcoin #litecoin #ethereum #VOISE $btc $ltc $eth $VOISEpic.twitter.com/xAM0eERIJZ,1541024497,theworldright,Be yourself.,1515281511000.0,0,1,0
949785604702818304,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281508000.0,0,0,1
949785580690460672,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281503000.0,0,0,0
949785560519979025,"Despite @matthewstoller's Bitcoin skepticism, the crypto community could use power analysis like this. There are a lot of new companies seeking to dethrone $BTC--and almost all of them are highly concentrated. https://twitter.com/matthewstoller/status/949670148285313024 …",166629361,MishaGuttentag,MG,1515281498000.0,0,0,0
949785528496467968,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281490000.0,0,0,0
949785507822784512,"Bitcoin  $17.503,60; BTC 0,53%  en este momento",222779129,jgarcia_ve,Javier Garcia,1515281485000.0,0,1,0
949785503620005890,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281484000.0,0,0,0
949785489669804033,Just added a bit more commentary in the volume. I think we need a bull signal for the next fomo rally. $btc $eth #crtypto $BTC $GEO $GRC $ZEC $ETH $MTL $BCH $VTR $NAV $NXS $OMG $LTC $BTG $BCX $SBTC $SWIFT $STEEM $XRP $AEON $NEO $BRK $SBD $xlm #crypto #ripple #bitcoin pic.twitter.com/Cva4RyeBff,617619712,btc_vader,BTC Vader,1515281481000.0,1,2,0
949785473572114432,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281477000.0,0,1,0
949785459827396609,"$qrl / $btc: +14% value, +3% volume in 1 hour at #Bittrex (#QuantumResistantLedger / #Bitcoin, @QRLedger, #cryptoasset, http://cryptocoinradar.com/#qrl )",2721671011,cryptocoinradar,Cryptocoin Radar,1515281474000.0,0,2,0
949785457721831424,"$dnt / $btc: -11% value, +8% volume in 18 hours at #Bittrex (#district0x / #Bitcoin, @district0x, #cryptoasset, http://cryptocoinradar.com/#dnt )",2721671011,cryptocoinradar,Cryptocoin Radar,1515281473000.0,0,0,0
949785432727982081,Best online opportunity in this moment. Join now or you will miss this train! #xpander #jollycoin #x1 #x2 #BTC #bitcoin https://jolly5xpander.com/app#/signup/monolit …pic.twitter.com/IyfICJDCVR,2811263087,monolitFX,Milan Vugdragović,1515281467000.0,0,0,0
949785431985545220,"(2) $BTC/USD #Bitcoin The chart below is 1 ""possible scenario"". If 17,500 is taken out ON VOL, as mentioned in prev posts, we are looking @ (~24.7k) Could set up on a rather large 2x bottom. Should make for an interesting night. pic.twitter.com/STNWOreTrR",31339252,GS612,E,1515281467000.0,1,1,0
949785403829055488,The way things are going with crypto and blockchain. it's probably better to live outside the United States.  #cryptocurrency #Crypto #BTC #usitech #bitcoin,2424462890,YanezOnline,R. Yanez,1515281461000.0,0,2,0
949785385332281345,"Jan 06, 2018 23:30:00 UTC | 17,145.90$ | 14,253.80€ | 12,638.00£ | #Bitcoin #btc pic.twitter.com/ewXWh4c4XS",882240636010868736,NowBitcoinPrice,Bitcoin Price Now,1515281456000.0,0,0,0
949785372682342401,Missed the start of #cryptokitties and #etheremon ? Don't miss the latest DAPP project. You will be joining at ground floor with the potential to acccumulate alot of GEN 0 mons! Hurry! http://bit.ly/2CllWRx  $BTC $ETH $XRP $LTC $BCH $DASH #bitcoin 18:30:43,2908851203,dogeanniversary,Doge Anniversary,1515281453000.0,0,0,0
949785371096829952,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281453000.0,0,0,0
949785367091253259,Missed the start of #cryptokitties and #etheremon ? Don't miss the latest DAPP project. You will be joining at ground floor with the potential to acccumulate alot of GEN 0 mons! Hurry! http://bit.ly/2CllWRx  $BTC $ETH $XRP $LTC $BCH $DASH #bitcoin 18:30:43,901094597845188608,CryptoKenshizo,CryptoKenshizo,1515281452000.0,0,0,0
949785363157045248,"Bitcoin $BTC current price in fiat currencies   1,933,296 Yen  18,164,034 Won  327,962 Peso  851,338 Peso  1,897,478 Rupee  972,599 Ruble  64,141 Riyal  139,534 Krona  63,907 Lira  210,548 Rand  $BTC = $17,102.00",945716745192574977,CryptoGulp,Crypto Gulp,1515281451000.0,0,0,0
949785361730949120,Missed the start of #cryptokitties and #etheremon ? Don't miss the latest DAPP project. You will be joining at ground floor with the potential to acccumulate alot of GEN 0 mons! Hurry! http://bit.ly/2CllWRx  $BTC $ETH $XRP $LTC $BCH $DASH #bitcoin 18:30:43,901092903656857602,HoggerOfBTC,BTCHogger,1515281451000.0,0,0,0
949785356173496320,Missed the start of #cryptokitties and #etheremon ? Don't miss the latest DAPP project. You will be joining at ground floor with the potential to acccumulate alot of GEN 0 mons! Hurry! http://bit.ly/2CllWRx  $BTC $ETH $XRP $LTC $BCH $DASH #bitcoin 18:30:43,734454432134516736,GameGiveawaysPR,GameGiveawaysPro,1515281449000.0,0,0,0
949785350708310016,Missed the start of #cryptokitties and #etheremon ? Don't miss the latest DAPP project. You will be joining at ground floor with the potential to acccumulate alot of GEN 0 mons! Hurry! http://bit.ly/2CllWRx  $BTC $ETH $XRP $LTC $BCH $DASH #bitcoin 18:30:43,4268425115,Kratos76396221,Kratos,1515281448000.0,0,0,0
949785346300096517,Trading Tip `The Wall´ – Did Ripple Almost Dethrone Bitcoin “Using This One Simple Trick”? http://bit.ly/2D2OZr0  #bitcoin #BTC $BTC,937702001957396481,cryptodotnews,Cryptodot,1515281447000.0,0,0,0
949785345255755776,Missed the start of #cryptokitties and #etheremon ? Don't miss the latest DAPP project. You will be joining at ground floor with the potential to acccumulate alot of GEN 0 mons! Hurry! http://bit.ly/2CllWRx  $BTC $ETH $XRP $LTC $BCH $DASH #bitcoin 18:30:43,701449082347397121,VALFaucetBot,Valorbit Faucet Bot,1515281447000.0,0,0,0
949785344421056512,Ripple's Frenzied Price Rise Could Herald Long-Term Growth http://bit.ly/2CzmGza  #bitcoin #BTC $BTC,937702001957396481,cryptodotnews,Cryptodot,1515281446000.0,0,0,0
949785340902068225,[Op-Ed] Truly I Say to You That Tron (TRX) Is a Terrible Investment http://bit.ly/2D344bM  #bitcoin #BTC $BTC,937702001957396481,cryptodotnews,Cryptodot,1515281446000.0,0,0,0
949785339626967040,Missed the start of #cryptokitties and #etheremon ? Don't miss the latest DAPP project. You will be joining at ground floor with the potential to acccumulate alot of GEN 0 mons! Hurry! http://bit.ly/2CllWRx  $BTC $ETH $XRP $LTC $BCH $DASH #bitcoin 18:30:43,871848589965787136,Momohimea,Momohime,1515281445000.0,0,0,0
949785320022794240,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281441000.0,0,0,0
949785305162436608,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281437000.0,0,0,0
949785261629755394,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281427000.0,0,0,0
949785235742486529,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281421000.0,1,0,0
949785222882713600,"January 06, 2018 at 11:30PM#bitcoin furure millionaires check this out https://takealookforfree.usitech-int.com/  #bitcoinprice #buybitcoin #bitcoinnews #BTC",384877941,Moz10Paul,Paul Morris,1515281417000.0,0,0,0
949785204058619905,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281413000.0,0,0,0
949785194344648704,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281411000.0,0,0,0
949785174832795648,The only joke is $hush. $btcp is going to be the privacy coin to take the slot everyone has been fighting for. Just took the best of everyone’s game and made a bitcoin privacy coin. It’s a hot market for it a perfect time and exactly what bitcoin needs. $btc $zcl $btcp x100,932812974456057856,Jnastycoinman,Jnasty-thecoinman,1515281406000.0,0,4,1
949785167228317697,#January6th #Bitcoin Price history - 1 BTC = $17060.77 pic.twitter.com/1DLOFX2vjD,898864583900880898,bitcoracing,BitcoinRacing,1515281404000.0,0,0,0
949785165391433728,#BTC Average: 17270.49$  #Bitfinex - 17159.00$ #Poloniex - 17175.42$ #Bitstamp - 17140.01$ #Coinbase - 17100.00$ #Binance - 17077.98$ #CEXio - 18271.10$ #Kraken - 17109.40$ #Cryptopia - 16500.00$ #Bittrex - 17172.00$ #GateCoin - 18000.00$  #Bitcoin #Exchanges #Price,935068477269925888,coin_sight,CoinSight,1515281404000.0,0,0,0
949785163281690624,2018/01/07 08:30  #BTC 2028956.5円 #ETH 118836.7円 #ETC 4038.8円 #BCH 296131.7円 #XRP 311.6円 #XEM 191円 #LSK 3671.8円 #MONA 1014.8円  #仮想通貨 #ビットコイン #Bitcoin #イーサリアム #Ethereum #ビットコインキャッシュ #リップル #Ripple #Coincheck,946732988036890624,coin_chart,仮想通貨チャート,1515281403000.0,0,0,0
949785161331298304,Visa Suspends All Bitcoin Debit Cards Issued by WaveCrest...   https://cryptopanic.com/news/739777/Visa-Suspends-All-Bitcoin-Debit-Cards-Issued-by-WaveCrest?utm_source=bot&utm_medium=telegram&utm_campaign=CryptoWhale …  Source: http://newsbtc.com   Published  30 minutes ago $BTC $Crypto,888821862788202496,CryptoAquarium,Crypto Aquarium 🦀,1515281403000.0,0,2,0
949785160228200448,1 BTC Price: Bitstamp 17140.01 USD Coinbase 17100.00 USD #btc #bitcoin 2018-01-06 18:30 pic.twitter.com/6ntxa9D49s,2232163009,coinok,coinOK,1515281403000.0,0,0,0
949785146827436032,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281399000.0,0,0,0
949785118503292928,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281393000.0,0,0,0
949785091420643328,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281386000.0,1,0,0
949785067148251136,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281380000.0,0,0,0
949785043198730241,Excellent post and 100% agree: “A Tale of Two Bitcoins” by @VinnyLingham https://vinnylingham.com/a-tale-of-two-bitcoins-20375d49d3d3 … #btc #bch #bitcoin,11094282,jalak,jalak jobanputra,1515281375000.0,1,8,0
949785041311322113,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281374000.0,0,0,0
949785036815044609,"#Bitcoin over $17000, pretty sure I nailed the bottom/breakout once again, 4th time in a row :)  #CryptoCurrencies #CryptoCurrency #Ethereum #Ripple #Litecoin #Monero #Tron #Dogecoin #Zcash #Dash $BTC $XRP $ETH $XBT $XMR $LTC #Kraken #Coinbase #CoinSquarehttps://www.coindesk.com/price/ ",515641108,investlikemike,Invest Like Mike,1515281373000.0,0,3,0
949785011963674624,Tron!! Let’s go!#TRON #tronix #trx #Alibaba #cryptocurrencynews #crypto #Bitcoin #BTC #HODL #moon #Monero #LTC #Dash #NEO #BCH #vergecoin #xvg #vergecoin #xvg #vergecurrency #verge #justinsun @justinsuntronhttps://twitter.com/alerttrade/status/949781173584080896 …,901480572916293633,MarioGuerrer1,Mario Guerrero,1515281367000.0,3,8,1
949785011728863232,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281367000.0,0,0,0
949784973275525120,"Are u looking for #hot female #model, if yes take a look @ Lisa S Jones & others @Steemit https://steemit.com/art/@justin1982ca/lisa-s-jones … #modelmayhem @modelmayhem #cryptocurrency #bitcoin #crypto #blockchain #ethereum #litecoin #ripple #btc #xrp #altcoins #trx #altcoin #dash #monero #ltc #Steemit",115834979,Justin_Dart,Justin Dart | My 2 Cents | Single | Bitcoin,1515281358000.0,0,1,0
949784962726756359,It has started. Crypto is going mainstream and nobody can stop it. #Bitcoin #Crypto $BTC https://twitter.com/cryptopia_nz/status/949775948601176064 …,877564635704066048,cryptominedit,CryptoMined,1515281355000.0,0,0,0
949784954841559041,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281354000.0,0,0,0
949784927280795648,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281347000.0,0,0,0
949784899854192640,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281340000.0,0,0,0
949784883681005568,#GTO #TRX #IOTA #XVG #ENJ #BTC #Verge #XRP #ENG #Crypto #Kryptowaehrung #Bitcoin,946835836141817856,Dr_G_Stgt,Doktor Crypto,1515281337000.0,0,1,0
949784869974040576,And $ETN Pump #crypto #cryptocurrency #BTC #btcusd #bitcoin pic.twitter.com/NRKikB1hHs,928035875254099968,Dennypool2,Dennypool,1515281333000.0,0,0,0
949784867843313664,First giveaways I’ve found that are actually legit #altcoins #pump #crypto #cryptocurrency #forbes #signals #giveaway #bloomberg #easymoney #bittrex #binance #korea #japan #satoshi #bitcoin #etherium #litecoin #ripple #TRX #BTCUSD #ada #BTC #xlm #stellarhttps://discord.gg/TRe4zvb ,947751858399076357,ConnersCrypto,Conner,1515281333000.0,0,0,0
949784861988081665,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281331000.0,0,0,0
949784836205670401,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281325000.0,0,0,0
949784804970713089,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281318000.0,0,0,0
949784776009011201,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281311000.0,0,0,0
949784749329080320,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281305000.0,0,0,0
949784712729518080,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281296000.0,0,0,0
949784689765765120,"Join me in this program, everything is automated. I have already earn a lot of money from it, It is not a scam. Now position in X1 is only 0.006 not 0.06 BTC. #xpander #jollycoin #x1 #x2 #BTC #bitcoin https://jolly5xpander.com/app#/signup/pecaros79 …pic.twitter.com/hzUbr7uVWG",4851384869,fisherma79,fisherman79,1515281290000.0,0,0,0
949784686217367553,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281289000.0,0,1,0
949784645226426368,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281280000.0,0,0,0
949784618248626176,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281273000.0,0,0,0
949784592864763910,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281267000.0,0,0,0
949784569699622912,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281262000.0,0,0,0
949784513596534784,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281248000.0,0,0,0
949784439369977856,Are You Bullish Or Bearish On #Bitcoin? Start #Trading #BTCUSD Today!  http://crwd.fr/2lZDPee   Up To 100:1 Leverage!  No FIAT Currency Required To Trade!  #BTC $BTC #XBT $XBT #Ethereum #ETH #Litecoin #LTC #Crypto #Cryptocurrency #Blockchain #Forex #Stocks #Investingpic.twitter.com/O4AshX4bG0,4228510872,ElixiumTV,1Foxy.com,1515281231000.0,0,0,0
949784416762650624,Are You Bullish Or Bearish On #Bitcoin? Start #Trading #BTCUSD Today!  http://ElixiumBitcoin.com/   Up To 100:1 Leverage!  No FIAT Currency Required To Trade!  #BTC $BTC #XBT $XBT #Ethereum #ETH #Litecoin #LTC #Crypto #Cryptocurrency #Blockchain #Forex #Stocks #Investingpic.twitter.com/DsEXJDUC8K,483489271,PumpMyCoins,1Foxy.com,1515281225000.0,0,0,0
949784415265271808,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281225000.0,0,0,0
949784404225921027,"Buy Bitcoin With PayPal! Also with CC, paysafecard, Skrill, OKPAY https://www.virwox.com?r=4db29virwox.com/?r=4db29  #btc #bitcoin 18 pic.twitter.com/l2kpptuTh8",2232163009,coinok,coinOK,1515281222000.0,0,0,0
949784353030238208,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281210000.0,0,0,0
949784321392594944,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281203000.0,0,0,0
949784289843056640,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281195000.0,0,0,0
949784232662007808,"No investment, no fee, chances of winning bitcoin and other cryptocurrencies available. Earn up to 0.03 BTC  download and install Zenithminer on your computer and earn more bitcoin easily. https://zenithminer.com/ ",846019716523180033,twilightfunds,Twilightfunds,1515281181000.0,0,0,0
